student_id,post_time,platform,text_content,emotion_label
S000366,2025-11-06 04:08:00,匿名留言板,食堂今天的菜色和昨天差不多。,neutral
S000366,2025-11-25 05:23:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral
S000367,2025-09-09 03:30:00,校园论坛,每天都很忙碌但又觉得没有意义... 分享给大家~,negative
S000367,2025-09-21 03:00:00,校园论坛,最近食欲不好，什么都不想吃。,negative
S000367,2025-10-23 01:34:00,匿名留言板,连续几天失眠，白天没精神。 加油！,negative
S000367,2025-11-13 06:08:00,校园论坛,收到了心仪公司的offer，太激动了！,positive
S000367,2025-11-17 20:00:00,校园论坛,被同学误会了，解释也没人听... #日常,negative
S000367,2025-11-24 17:23:00,校园论坛,明天有小组会议，要准备一下PPT。 #记录,neutral
S000368,2025-09-02 04:40:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！,positive
S000368,2025-09-05 23:57:00,树洞,食堂今天的菜色和昨天差不多。,neutral
S000368,2025-09-11 23:06:00,校园论坛,学校最近在举办运动会报名。 希望明天会更好,neutral
S000368,2025-09-17 10:27:00,匿名留言板,对未来很迷茫，不知道该怎么办。 希望明天会更好,negative
S000368,2025-09-29 08:11:00,匿名留言板,学校最近在举办运动会报名。 #校园生活,neutral
S000368,2025-10-30 21:37:00,匿名留言板,今天摔了一跤，膝盖好疼... #日常,negative
S000369,2025-09-02 18:30:00,匿名留言板,生活费快花完了，又不好意思向家里要...,negative
S000369,2025-09-13 21:54:00,校园论坛,论文写不出来，deadline又快到了。 #日常,negative
S000369,2025-09-24 08:21:00,校园论坛,下周有社团活动，需要招募志愿者。 分享给大家~,neutral
S000369,2025-10-17 13:41:00,校园论坛,今天被老师表扬了，有点小骄傲！,positive
S000369,2025-10-27 03:47:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 #校园生活,positive
S000369,2025-11-13 12:28:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 希望明天会更好,neutral
S000370,2025-09-13 21:10:00,树洞,明天早八有课，要定闹钟了。,neutral
S000370,2025-10-10 14:27:00,校园论坛,最近压力好大，睡不着觉。 分享给大家~,negative
S000370,2025-10-16 16:38:00,匿名留言板,图书馆二楼的自习室比较安静。 分享给大家~,neutral
S000370,2025-10-29 03:07:00,树洞,想家了，好想回家...,negative
S000370,2025-11-05 06:09:00,校园论坛,今天作业不多，可以早点休息。,neutral
S000370,2025-11-08 11:34:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。,positive
S000371,2025-09-18 23:19:00,匿名留言板,今天的午餐特别好吃，食堂阿姨太棒了！ 加油！,positive
S000371,2025-09-20 17:39:00,校园论坛,感觉自己什么都做不好，好失败... #日常,negative
S000371,2025-09-21 20:26:00,树洞,感觉自己什么都做不好，好失败...,negative
S000371,2025-10-10 06:59:00,校园论坛,明天早八有课，要定闹钟了。,neutral
S000371,2025-10-22 09:24:00,校园论坛,手机内存不够了，需要清理一下。 #记录,neutral
S000371,2025-10-23 04:09:00,校园论坛,今天和室友闹矛盾了，心情很差。,negative
S000372,2025-09-10 07:17:00,匿名留言板,图书馆的氛围很好，学习效率很高。,positive
S000372,2025-10-05 01:24:00,匿名留言板,下个月有英语四级考试，要开始准备了。,neutral
S000372,2025-10-12 00:40:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 分享给大家~,positive
S000372,2025-11-09 23:39:00,校园论坛,最近压力好大，睡不着觉。 加油！,negative
S000372,2025-11-14 21:09:00,校园论坛,收到了心仪公司的offer，太激动了！ 给自己加油！,positive
S000372,2025-11-20 19:30:00,树洞,今天尝试了一道新菜，很成功！ #日常,positive
S000373,2025-09-14 02:46:00,校园论坛,明天早八有课，要定闹钟了。 #校园生活,neutral
S000373,2025-09-14 08:53:00,匿名留言板,下个月有英语四级考试，要开始准备了。 #日常,neutral
S000373,2025-10-13 13:42:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000373,2025-10-25 18:10:00,校园论坛,下周有社团活动，需要招募志愿者。 #日常,neutral
S000373,2025-11-02 07:37:00,匿名留言板,今天摔了一跤，膝盖好疼... #今天,negative
S000373,2025-11-25 15:53:00,校园论坛,手机内存不够了，需要清理一下。 #今天,neutral
S000374,2025-09-14 22:31:00,匿名留言板,今天摔了一跤，膝盖好疼... #今天,negative
S000374,2025-10-27 14:36:00,树洞,食堂今天的菜色和昨天差不多。 #今天,neutral
S000374,2025-11-13 03:07:00,匿名留言板,今天作业不多，可以早点休息。 #校园生活,neutral
S000374,2025-11-20 23:49:00,匿名留言板,今天感觉好累，什么都不想做。,negative
S000374,2025-11-25 12:02:00,树洞,图书馆二楼的自习室比较安静。 给自己加油！,neutral
S000374,2025-11-30 19:26:00,匿名留言板,食堂今天的菜色和昨天差不多。 #校园生活,neutral
S000375,2025-09-04 20:21:00,匿名留言板,收到了好朋友的礼物，感动！,positive
S000375,2025-09-07 10:29:00,校园论坛,下个月有英语四级考试，要开始准备了。,neutral
S000375,2025-09-12 10:22:00,树洞,今天作业不多，可以早点休息。 #校园生活,neutral
S000375,2025-09-13 23:05:00,校园论坛,快递到了，要去菜鸟驿站取。 希望明天会更好,neutral
S000375,2025-10-03 11:52:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000375,2025-11-10 20:20:00,树洞,室友今天生日，准备买个蛋糕。,neutral
S000376,2025-09-24 12:12:00,校园论坛,小组项目进展顺利，大家配合得很好。 #校园生活,positive
S000376,2025-09-25 18:19:00,匿名留言板,电脑风扇声音很大，该清灰了。 #日常,neutral
S000376,2025-10-16 12:08:00,树洞,明天有小组会议，要准备一下PPT。 加油！,neutral
S000376,2025-10-27 11:48:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 #校园生活,positive
S000376,2025-11-08 05:25:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000376,2025-11-16 21:25:00,校园论坛,这周生活费还剩一半，需要省着点花。 加油！,neutral
S000377,2025-09-06 07:35:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000377,2025-09-19 00:18:00,校园论坛,今天天气真好，心情也很棒！ 希望明天会更好,positive
S000377,2025-10-08 19:36:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral
S000377,2025-10-27 13:35:00,校园论坛,今天摔了一跤，膝盖好疼...,negative
S000377,2025-11-06 18:25:00,校园论坛,下节课换到了更大的教室。 加油！,neutral
S000377,2025-11-28 07:15:00,树洞,今天食堂推出了新菜品，排队的人很多。 给自己加油！,neutral
S000378,2025-09-10 22:08:00,匿名留言板,最近食欲不好，什么都不想吃。 分享给大家~,negative
S000378,2025-09-13 16:45:00,树洞,今天的课好难，完全听不懂。,negative
S000378,2025-09-22 00:35:00,校园论坛,考试没考好，心情很低落... #校园生活,negative
S000378,2025-10-17 08:27:00,匿名留言板,最近食欲不好，什么都不想吃。 #校园生活,negative
S000378,2025-11-13 01:29:00,校园论坛,下周有社团活动，需要招募志愿者。 希望明天会更好,neutral
S000378,2025-11-17 07:46:00,校园论坛,感觉和周围的人格格不入。,negative
S000379,2025-09-18 12:13:00,匿名留言板,学校最近在举办运动会报名。 分享给大家~,neutral
S000379,2025-10-03 23:01:00,匿名留言板,下周有社团活动，需要招募志愿者。 #今天,neutral
S000379,2025-10-09 10:14:00,校园论坛,论文写不出来，deadline又快到了。 #今天,negative
S000379,2025-10-16 18:07:00,校园论坛,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral
S000379,2025-11-09 21:37:00,校园论坛,今天感觉好累，什么都不想做。 希望明天会更好,negative
S000379,2025-11-30 04:04:00,校园论坛,图书馆九点闭馆，需要早点去。 加油！,neutral
S000380,2025-09-12 03:25:00,校园论坛,人际交往好复杂，感觉好累。 #今天,negative
S000380,2025-09-23 05:01:00,校园论坛,下周有社团活动，需要招募志愿者。 加油！,neutral
S000380,2025-09-26 07:22:00,校园论坛,图书馆九点闭馆，需要早点去。 #校园生活,neutral
S000380,2025-10-23 23:10:00,匿名留言板,今天作业不多，可以早点休息。 希望明天会更好,neutral
S000380,2025-10-31 04:54:00,校园论坛,感觉好孤独，没有人理解我... #日常,negative
S000380,2025-11-30 13:56:00,校园论坛,和朋友们一起吃饭好开心呀！,positive
S000381,2025-09-08 21:23:00,校园论坛,今天天气真好，心情也很棒！ 分享给大家~,positive
S000381,2025-09-09 05:12:00,匿名留言板,下周有社团活动，需要招募志愿者。,neutral
S000381,2025-09-13 16:16:00,树洞,和新同学认识聊得很愉快，交到了新朋友。,positive
S000381,2025-09-23 14:45:00,校园论坛,天气预报说明天会下雨，记得带伞。 分享给大家~,neutral
S000381,2025-10-12 12:19:00,校园论坛,解决了困扰我好久的问题，太开心了！ 希望明天会更好,positive
S000381,2025-10-15 03:55:00,校园论坛,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral
S000382,2025-09-09 10:15:00,校园论坛,最近食欲不好，什么都不想吃。 #记录,negative
S000382,2025-09-13 15:12:00,树洞,明天早八有课，要定闹钟了。 #校园生活,neutral
S000382,2025-10-10 09:06:00,匿名留言板,今天和室友闹矛盾了，心情很差。 希望明天会更好,negative
S000382,2025-10-22 01:22:00,匿名留言板,小组项目进展顺利，大家配合得很好。 给自己加油！,positive
S000382,2025-10-27 00:39:00,树洞,今天被老师表扬了，有点小骄傲！,positive
S000382,2025-11-24 17:53:00,匿名留言板,最近总是莫名的焦虑不安。,negative
S000383,2025-10-12 04:28:00,校园论坛,学校最近在举办运动会报名。 给自己加油！,neutral
S000383,2025-10-26 12:05:00,校园论坛,被同学误会了，解释也没人听...,negative
S000383,2025-11-01 19:24:00,匿名留言板,想家了，好想回家... 给自己加油！,negative
S000383,2025-11-07 01:12:00,匿名留言板,学校最近在举办运动会报名。 希望明天会更好,neutral
S000383,2025-11-15 03:54:00,匿名留言板,今天的课好难，完全听不懂。 分享给大家~,negative
S000383,2025-11-29 17:33:00,校园论坛,感觉和周围的人格格不入。 给自己加油！,negative
S000384,2025-09-02 01:59:00,校园论坛,感觉好孤独，没有人理解我... #日常,negative
S000384,2025-10-09 12:12:00,树洞,感觉和周围的人格格不入。,negative
S000384,2025-10-11 02:45:00,匿名留言板,周末和室友一起去看了电影，很放松！ 希望明天会更好,positive
S000384,2025-11-13 17:11:00,校园论坛,食堂今天的菜色和昨天差不多。 分享给大家~,neutral
S000384,2025-11-27 13:47:00,校园论坛,今天和室友闹矛盾了，心情很差。 分享给大家~,negative
S000384,2025-11-29 01:58:00,树洞,今天尝试了一道新菜，很成功！,positive
S000385,2025-09-02 20:44:00,匿名留言板,最近总是莫名的焦虑不安。,negative
S000385,2025-09-30 11:58:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral
S000385,2025-10-01 21:52:00,树洞,快递到了，要去菜鸟驿站取。,neutral
S000385,2025-10-02 19:42:00,匿名留言板,收到了好朋友的礼物，感动！ 给自己加油！,positive
S000385,2025-10-24 13:24:00,校园论坛,周末和室友一起去看了电影，很放松！ #记录,positive
S000385,2025-11-20 09:13:00,匿名留言板,下个月有英语四级考试，要开始准备了。 #今天,neutral
S000386,2025-09-15 07:02:00,匿名留言板,天气预报说明天会下雨，记得带伞。,neutral
S000386,2025-09-16 12:52:00,匿名留言板,周末打算去超市买点日用品。,neutral
S000386,2025-09-29 02:40:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 #记录,positive
S000386,2025-11-03 06:08:00,校园论坛,考试没考好，心情很低落... #记录,negative
S000386,2025-11-08 10:10:00,匿名留言板,下个月有英语四级考试，要开始准备了。 给自己加油！,neutral
S000386,2025-11-28 12:18:00,校园论坛,想家了，好想回家... 希望明天会更好,negative
S000387,2025-09-06 18:00:00,树洞,快递到了，要去菜鸟驿站取。 #日常,neutral
S000387,2025-09-09 07:27:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 加油！,neutral
S000387,2025-10-08 16:04:00,匿名留言板,周末和室友一起去看了电影，很放松！ #校园生活,positive
S000387,2025-10-15 14:12:00,校园论坛,食堂今天的菜色和昨天差不多。 #今天,neutral
S000387,2025-10-27 00:55:00,匿名留言板,最近食欲不好，什么都不想吃。 希望明天会更好,negative
S000387,2025-11-16 01:42:00,匿名留言板,周末打算去超市买点日用品。,neutral
S000388,2025-09-09 13:33:00,校园论坛,连续几天失眠，白天没精神。 加油！,negative
S000388,2025-09-29 20:02:00,匿名留言板,最近压力好大，睡不着觉。,negative
S000388,2025-10-12 11:02:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 给自己加油！,positive
S000388,2025-10-19 00:36:00,校园论坛,图书馆的氛围很好，学习效率很高。 希望明天会更好,positive
S000388,2025-10-31 18:41:00,校园论坛,连续几天失眠，白天没精神。 #今天,negative
S000388,2025-11-11 05:09:00,校园论坛,今天的课好难，完全听不懂。,negative
S000389,2025-09-17 20:22:00,树洞,图书馆的氛围很好，学习效率很高。 #今天,positive
S000389,2025-09-20 14:34:00,校园论坛,今天作业不多，可以早点休息。,neutral
S000389,2025-09-23 12:16:00,校园论坛,室友今天生日，准备买个蛋糕。 加油！,neutral
S000389,2025-10-01 21:31:00,校园论坛,室友今天生日，准备买个蛋糕。 给自己加油！,neutral
S000389,2025-10-09 04:02:00,树洞,感觉和周围的人格格不入。,negative
S000389,2025-10-29 23:28:00,校园论坛,人际交往好复杂，感觉好累。 #记录,negative
S000390,2025-09-14 17:41:00,校园论坛,连续几天失眠，白天没精神。 #今天,negative
S000390,2025-09-25 18:12:00,树洞,明天早八有课，要定闹钟了。 #校园生活,neutral
S000390,2025-09-28 10:35:00,校园论坛,下节课换到了更大的教室。 分享给大家~,neutral
S000390,2025-10-12 21:25:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。,positive
S000390,2025-10-27 00:44:00,校园论坛,解决了困扰我好久的问题，太开心了！ 给自己加油！,positive
S000390,2025-11-10 13:23:00,校园论坛,周末打算去超市买点日用品。 #今天,neutral
S000391,2025-09-05 21:06:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000391,2025-09-07 10:54:00,匿名留言板,完成了所有作业，可以好好休息一下了。,positive
S000391,2025-09-26 04:26:00,校园论坛,最近食欲不好，什么都不想吃。 加油！,negative
S000391,2025-09-28 09:53:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。 #校园生活,positive
S000391,2025-11-02 10:39:00,匿名留言板,明天早八有课，要定闹钟了。 分享给大家~,neutral
S000391,2025-11-27 18:49:00,匿名留言板,图书馆的氛围很好，学习效率很高。 希望明天会更好,positive
S000392,2025-09-03 18:44:00,匿名留言板,室友今天生日，准备买个蛋糕。 #记录,neutral
S000392,2025-09-06 04:56:00,校园论坛,人际交往好复杂，感觉好累。 #记录,negative
S000392,2025-10-28 15:21:00,校园论坛,学校最近在举办运动会报名。 #日常,neutral
S000392,2025-11-11 05:57:00,校园论坛,天气预报说明天会下雨，记得带伞。 #今天,neutral
S000392,2025-11-19 13:10:00,树洞,被同学误会了，解释也没人听... 加油！,negative
S000392,2025-11-28 07:07:00,校园论坛,这周生活费还剩一半，需要省着点花。 #记录,neutral
S000393,2025-09-11 11:38:00,匿名留言板,下周有社团活动，需要招募志愿者。,neutral
S000393,2025-09-24 14:57:00,匿名留言板,小组项目进展顺利，大家配合得很好。 给自己加油！,positive
S000393,2025-10-14 02:56:00,匿名留言板,今天和室友闹矛盾了，心情很差。,negative
S000393,2025-11-06 00:31:00,匿名留言板,今天和室友闹矛盾了，心情很差。,negative
S000393,2025-11-15 13:10:00,匿名留言板,期末复习太累了，脑子转不动。,negative
S000393,2025-11-26 12:58:00,校园论坛,周末和室友一起去看了电影，很放松！ 给自己加油！,positive
S000394,2025-09-17 11:46:00,校园论坛,周末和室友一起去看了电影，很放松！ #记录,positive
S000394,2025-10-17 16:54:00,匿名留言板,手机内存不够了，需要清理一下。 #今天,neutral
S000394,2025-10-31 12:24:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！ 加油！,positive
S000394,2025-11-19 00:47:00,校园论坛,想家了，好想回家... #今天,negative
S000394,2025-11-24 14:42:00,校园论坛,今天被老师表扬了，有点小骄傲！,positive
S000394,2025-11-29 09:16:00,校园论坛,每天都很忙碌但又觉得没有意义... #校园生活,negative
S000395,2025-09-02 23:51:00,校园论坛,连续几天失眠，白天没精神。,negative
S000395,2025-09-03 04:51:00,校园论坛,今天作业不多，可以早点休息。,neutral
S000395,2025-09-09 04:36:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000395,2025-09-11 14:58:00,树洞,快递到了，要去菜鸟驿站取。 分享给大家~,neutral
S000395,2025-11-20 14:40:00,校园论坛,明天有小组会议，要准备一下PPT。 希望明天会更好,neutral
S000395,2025-11-30 04:12:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000396,2025-09-11 12:20:00,树洞,周末打算去超市买点日用品。 #记录,neutral
S000396,2025-09-12 00:27:00,校园论坛,今天作业不多，可以早点休息。,neutral
S000396,2025-09-26 08:09:00,匿名留言板,图书馆二楼的自习室比较安静。,neutral
S000396,2025-11-15 01:28:00,校园论坛,今天天气真好，心情也很棒！,positive
S000396,2025-11-29 02:12:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive
S000396,2025-11-30 15:38:00,匿名留言板,下周有社团活动，需要招募志愿者。 #日常,neutral
S000397,2025-10-15 23:03:00,匿名留言板,手机内存不够了，需要清理一下。,neutral
S000397,2025-10-17 22:43:00,校园论坛,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral
S000397,2025-10-25 08:52:00,校园论坛,最近食欲不好，什么都不想吃。 分享给大家~,negative
S000397,2025-10-28 00:47:00,匿名留言板,快递到了，要去菜鸟驿站取。 希望明天会更好,neutral
S000397,2025-11-21 18:18:00,校园论坛,耳机丢了，最近只能外放了。 给自己加油！,neutral
S000397,2025-11-27 08:18:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000398,2025-09-06 22:22:00,树洞,最近总是莫名的焦虑不安。 #校园生活,negative
S000398,2025-10-11 14:22:00,校园论坛,下周有社团活动，需要招募志愿者。 #校园生活,neutral
S000398,2025-10-20 13:01:00,树洞,快递到了，要去菜鸟驿站取。 #今天,neutral
S000398,2025-10-22 14:55:00,校园论坛,今天食堂推出了新菜品，排队的人很多。,neutral
S000398,2025-11-02 10:34:00,匿名留言板,周末打算去超市买点日用品。,neutral
S000398,2025-11-20 04:25:00,树洞,每天都很忙碌但又觉得没有意义... 给自己加油！,negative
S000399,2025-09-09 10:45:00,校园论坛,想家了，好想回家...,negative
S000399,2025-09-20 18:11:00,校园论坛,今天天气真好，心情也很棒！ #今天,positive
S000399,2025-10-05 10:12:00,校园论坛,图书馆的氛围很好，学习效率很高。,positive
S000399,2025-10-26 05:31:00,树洞,食堂今天的菜色和昨天差不多。 #校园生活,neutral
S000399,2025-11-03 06:26:00,校园论坛,想家了，好想回家... 给自己加油！,negative
S000399,2025-11-10 08:14:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 加油！,positive
S000400,2025-09-17 10:50:00,匿名留言板,今天作业不多，可以早点休息。 加油！,neutral
S000400,2025-10-12 22:14:00,树洞,快递到了，要去菜鸟驿站取。 给自己加油！,neutral
S000400,2025-10-31 02:01:00,校园论坛,每天都很忙碌但又觉得没有意义...,negative
S000400,2025-10-31 08:35:00,校园论坛,今天的课好难，完全听不懂。 加油！,negative
S000400,2025-11-07 09:21:00,匿名留言板,这周生活费还剩一半，需要省着点花。 #校园生活,neutral
S000400,2025-11-20 09:43:00,匿名留言板,明天早八有课，要定闹钟了。,neutral
S000401,2025-09-13 12:48:00,匿名留言板,今天的阳光很温暖，适合出去走走。,positive
S000401,2025-09-25 08:45:00,校园论坛,考试终于结束了，感觉发挥得不错！ #记录,positive
S000401,2025-10-01 07:31:00,匿名留言板,今天感觉好累，什么都不想做。 #校园生活,negative
S000401,2025-10-05 10:31:00,校园论坛,明天早八有课，要定闹钟了。 分享给大家~,neutral
S000401,2025-10-30 19:57:00,校园论坛,下个月有英语四级考试，要开始准备了。,neutral
S000401,2025-11-21 00:20:00,匿名留言板,连续几天失眠，白天没精神。 #记录,negative
S000402,2025-09-02 09:16:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。,positive
S000402,2025-09-25 16:51:00,校园论坛,最近食欲不好，什么都不想吃。 #今天,negative
S000402,2025-10-29 08:12:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 #日常,neutral
S000402,2025-11-11 05:38:00,树洞,今天的课好难，完全听不懂。,negative
S000402,2025-11-22 06:59:00,匿名留言板,感觉好孤独，没有人理解我... #日常,negative
S000402,2025-11-22 13:05:00,匿名留言板,对未来很迷茫，不知道该怎么办。 #记录,negative
S000403,2025-09-17 10:01:00,校园论坛,今天的阳光很温暖，适合出去走走。 分享给大家~,positive
S000403,2025-09-17 15:04:00,校园论坛,这周生活费还剩一半，需要省着点花。,neutral
S000403,2025-09-19 10:53:00,匿名留言板,电脑风扇声音很大，该清灰了。,neutral
S000403,2025-09-21 22:15:00,校园论坛,完成了所有作业，可以好好休息一下了。 #校园生活,positive
S000403,2025-10-12 18:48:00,匿名留言板,论文写不出来，deadline又快到了。,negative
S000403,2025-11-22 10:25:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。,positive
S000404,2025-09-27 14:10:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000404,2025-09-29 07:09:00,校园论坛,这周生活费还剩一半，需要省着点花。 分享给大家~,neutral
S000404,2025-10-20 20:42:00,校园论坛,论文写不出来，deadline又快到了。 #日常,negative
S000404,2025-10-23 10:48:00,校园论坛,图书馆的氛围很好，学习效率很高。 分享给大家~,positive
S000404,2025-10-24 20:50:00,树洞,对未来很迷茫，不知道该怎么办。 分享给大家~,negative
S000404,2025-11-22 21:35:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！ #记录,positive
S000405,2025-09-05 06:14:00,匿名留言板,今天感觉好累，什么都不想做。 #校园生活,negative
S000405,2025-09-26 10:57:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 给自己加油！,positive
S000405,2025-10-18 16:24:00,校园论坛,周末和室友一起去看了电影，很放松！ 希望明天会更好,positive
S000405,2025-11-08 00:58:00,校园论坛,明天早八有课，要定闹钟了。 #日常,neutral
S000405,2025-11-14 11:32:00,校园论坛,天气预报说明天会下雨，记得带伞。 #今天,neutral
S000405,2025-11-25 22:44:00,校园论坛,最近压力好大，睡不着觉。,negative
S000406,2025-09-04 14:38:00,校园论坛,耳机丢了，最近只能外放了。 #今天,neutral
S000406,2025-09-07 20:40:00,匿名留言板,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000406,2025-09-15 01:24:00,匿名留言板,周末打算去超市买点日用品。,neutral
S000406,2025-10-09 22:43:00,校园论坛,解决了困扰我好久的问题，太开心了！ #日常,positive
S000406,2025-10-10 00:13:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral
S000406,2025-10-20 23:20:00,匿名留言板,人际交往好复杂，感觉好累。 希望明天会更好,negative
S000407,2025-09-01 00:39:00,树洞,今天天气真好，心情也很棒！ #日常,positive
S000407,2025-09-28 20:12:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000407,2025-10-09 14:24:00,校园论坛,天气预报说明天会下雨，记得带伞。,neutral
S000407,2025-10-29 06:07:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 #记录,neutral
S000407,2025-11-02 15:35:00,匿名留言板,最近食欲不好，什么都不想吃。,negative
S000407,2025-11-23 00:19:00,校园论坛,明天有小组会议，要准备一下PPT。 #日常,neutral
S000408,2025-09-15 02:46:00,匿名留言板,解决了困扰我好久的问题，太开心了！ 加油！,positive
S000408,2025-09-28 02:25:00,校园论坛,今天上了三节课，分别是高数、英语和体育。,neutral
S000408,2025-10-05 00:44:00,匿名留言板,最近压力好大，睡不着觉。 加油！,negative
S000408,2025-10-05 06:15:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 给自己加油！,neutral
S000408,2025-10-06 22:18:00,校园论坛,周末打算去超市买点日用品。 #日常,neutral
S000408,2025-10-30 13:11:00,匿名留言板,图书馆二楼的自习室比较安静。,neutral
S000409,2025-09-07 09:23:00,树洞,完成了所有作业，可以好好休息一下了。 #记录,positive
S000409,2025-09-19 10:47:00,匿名留言板,手机内存不够了，需要清理一下。,neutral
S000409,2025-10-18 14:22:00,匿名留言板,这周生活费还剩一半，需要省着点花。 给自己加油！,neutral
S000409,2025-11-03 21:34:00,匿名留言板,每天都很忙碌但又觉得没有意义...,negative
S000409,2025-11-09 05:23:00,匿名留言板,室友今天生日，准备买个蛋糕。 加油！,neutral
S000409,2025-11-12 13:35:00,匿名留言板,下周有社团活动，需要招募志愿者。,neutral
S000410,2025-09-18 10:59:00,匿名留言板,最近总是莫名的焦虑不安。 #记录,negative
S000410,2025-09-27 22:25:00,树洞,收到了好朋友的礼物，感动！,positive
S000410,2025-10-14 17:40:00,校园论坛,天气预报说明天会下雨，记得带伞。 希望明天会更好,neutral
S000410,2025-11-09 01:33:00,树洞,今天天气真好，心情也很棒！ #日常,positive
S000410,2025-11-25 05:47:00,校园论坛,今天的阳光很温暖，适合出去走走。 #记录,positive
S000410,2025-11-27 05:56:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 给自己加油！,positive
S000411,2025-09-20 22:57:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 分享给大家~,neutral
S000411,2025-10-08 03:13:00,校园论坛,和朋友们一起吃饭好开心呀！,positive
S000411,2025-10-09 06:34:00,校园论坛,周末打算去超市买点日用品。,neutral
S000411,2025-10-18 17:59:00,匿名留言板,人际交往好复杂，感觉好累。,negative
S000411,2025-10-23 22:48:00,匿名留言板,今天作业不多，可以早点休息。 给自己加油！,neutral
S000411,2025-11-03 04:58:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。,positive
S000412,2025-09-04 12:02:00,校园论坛,图书馆九点闭馆，需要早点去。 #记录,neutral
S000412,2025-09-16 13:22:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 加油！,neutral
S000412,2025-10-14 12:23:00,匿名留言板,收到了好朋友的礼物，感动！ 希望明天会更好,positive
S000412,2025-10-15 00:16:00,匿名留言板,下节课换到了更大的教室。 分享给大家~,neutral
S000412,2025-10-25 22:37:00,校园论坛,室友今天生日，准备买个蛋糕。 给自己加油！,neutral
S000412,2025-11-01 20:39:00,校园论坛,被同学误会了，解释也没人听...,negative
S000413,2025-09-07 08:37:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 #记录,positive
S000413,2025-09-12 02:15:00,校园论坛,明天有小组会议，要准备一下PPT。 #记录,neutral
S000413,2025-09-24 14:17:00,匿名留言板,下节课换到了更大的教室。 分享给大家~,neutral
S000413,2025-10-14 07:38:00,校园论坛,食堂今天的菜色和昨天差不多。 #校园生活,neutral
S000413,2025-11-15 21:49:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 #记录,positive
S000413,2025-11-30 14:13:00,匿名留言板,明天有小组会议，要准备一下PPT。,neutral
S000414,2025-09-15 21:09:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000414,2025-09-24 07:21:00,校园论坛,图书馆二楼的自习室比较安静。 #记录,neutral
S000414,2025-10-02 00:24:00,校园论坛,天气预报说明天会下雨，记得带伞。 #今天,neutral
S000414,2025-10-27 22:58:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive
S000414,2025-10-28 09:54:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 希望明天会更好,positive
S000414,2025-11-17 18:01:00,校园论坛,生活费快花完了，又不好意思向家里要... 加油！,negative
S000415,2025-09-05 08:27:00,校园论坛,每天都很忙碌但又觉得没有意义...,negative
S000415,2025-09-18 03:01:00,匿名留言板,解决了困扰我好久的问题，太开心了！,positive
